MSA,Year,HPI
"Abilene, TX",1975,46.90416666666667
"Akron, OH",1975,30.110833333333332
"Albany, GA",1975,41.33833333333333
"Albany, OR",1975,22.504166666666666
"Albany-Schenectady-Troy, NY",1975,35.212500000000006
"Albuquerque, NM",1975,29.063333333333336
"Alexandria, LA",1975,36.349999999999994
"Allentown-Bethlehem-Easton, PA-NJ",1975,30.69666666666667
"Altoona, PA",1975,40.37916666666666
"Amarillo, TX",1975,34.122499999999995
"Ames, IA",1975,33.20166666666666
"Anchorage, AK",1975,39.259166666666665
"Ann Arbor, MI",1975,21.121666666666666
"Anniston-Oxford-Jacksonville, AL",1975,42.68333333333334
"Appleton, WI",1975,29.07083333333333
"Asheville, NC",1975,25.962500000000002
"Athens-Clarke County, GA",1975,23.1775
"Atlanta-Sandy Springs-Roswell, GA",1975,28.005
"Atlantic City-Hammonton, NJ",1975,25.429166666666664
"Auburn-Opelika, AL",1975,34.649166666666666
"Augusta-Richmond County, GA-SC",1975,38.78833333333333
"Austin-Round Rock, TX",1975,24.406666666666666
"Bakersfield, CA",1975,33.059999999999995
"Baltimore-Columbia-Towson, MD",1975,27.31916666666667
"Bangor, ME",1975,39.427499999999995
"Barnstable Town, MA",1975,18.335833333333333
"Baton Rouge, LA",1975,30.735833333333336
"Battle Creek, MI",1975,33.47666666666667
"Bay City, MI",1975,36.0625
"Beaumont-Port Arthur, TX",1975,39.457499999999996
"Beckley, WV",1975,54.853333333333346
"Bellingham, WA",1975,21.708333333333332
"Bend-Redmond, OR",1975,22.746666666666666
"Billings, MT",1975,32.17666666666666
"Binghamton, NY",1975,41.331666666666656
"Birmingham-Hoover, AL",1975,34.03916666666667
"Bismarck, ND",1975,40.523333333333326
"Blacksburg-Christiansburg-Radford, VA",1975,29.400000000000002
"Bloomington, IL",1975,33.24166666666667
"Bloomington, IN",1975,36.303333333333335
"Bloomsburg-Berwick, PA",1975,37.428333333333335
"Boise City, ID",1975,31.10833333333333
"Boston-Cambridge-Newton, MA-NH",1975,15.090833333333334
"Boulder, CO",1975,16.16583333333333
"Bowling Green, KY",1975,35.335
"Bremerton-Silverdale, WA",1975,24.3225
"Bridgeport-Stamford-Norwalk, CT",1975,20.822499999999994
"Brownsville-Harlingen, TX",1975,44.76583333333334
"Brunswick, GA",1975,31.52333333333333
"Buffalo-Cheektowaga-Niagara Falls, NY",1975,35.5475
"Burlington, NC",1975,27.584166666666665
"Burlington-South Burlington, VT",1975,23.334166666666665
"California-Lexington Park, MD",1975,25.155
"Canton-Massillon, OH",1975,31.599999999999998
"Cape Coral-Fort Myers, FL",1975,38.38916666666667
"Cape Girardeau, MO-IL",1975,41.2825
"Carbondale-Marion, IL",1975,45.75833333333333
"Carson City, NV",1975,27.852500000000006
"Casper, WY",1975,44.49583333333334
"Cedar Rapids, IA",1975,33.45333333333333
"Chambersburg-Waynesboro, PA",1975,36.22583333333333
"Champaign-Urbana, IL",1975,33.983333333333334
"Charleston, WV",1975,40.18083333333333
"Charleston-North Charleston, SC",1975,23.65833333333333
"Charlotte-Concord-Gastonia, NC-SC",1975,27.59416666666667
"Charlottesville, VA",1975,24.869999999999994
"Chattanooga, TN-GA",1975,33.46083333333333
"Cheyenne, WY",1975,29.5275
"Chicago-Naperville-Elgin, IL-IN-WI",1975,23.724999999999998
"Chico, CA",1975,25.752499999999998
"Cincinnati, OH-KY-IN",1975,29.590833333333336
"Clarksville, TN-KY",1975,46.609166666666674
"Cleveland, TN",1975,43.307500000000005
"Cleveland-Elyria, OH",1975,29.64833333333333
"Coeur d'Alene, ID",1975,27.665833333333335
"College Station-Bryan, TX",1975,41.02416666666667
"Colorado Springs, CO",1975,25.462499999999995
"Columbia, MO",1975,40.00333333333332
"Columbia, SC",1975,33.755833333333335
"Columbus, GA-AL",1975,36.75416666666666
"Columbus, IN",1975,30.290000000000003
"Columbus, OH",1975,29.070000000000004
"Corpus Christi, TX",1975,36.620000000000005
"Corvallis, OR",1975,22.830833333333334
"Crestview-Fort Walton Beach-Destin, FL",1975,26.10166666666667
"Cumberland, MD-WV",1975,53.16166666666667
"Dallas-Fort Worth-Arlington, TX",1975,32.37
"Dalton, GA",1975,32.30083333333334
"Danville, IL",1975,52.33166666666668
"Daphne-Fairhope-Foley, AL",1975,28.205
"Davenport-Moline-Rock Island, IA-IL",1975,38.860833333333325
"Dayton, OH",1975,32.5625
"Decatur, AL",1975,40.809999999999995
"Decatur, IL",1975,43.32333333333333
"Deltona-Daytona Beach-Ormond Beach, FL",1975,37.53833333333333
"Denver-Aurora-Lakewood, CO",1975,19.221666666666664
"Des Moines-West Des Moines, IA",1975,32.07666666666666
"Detroit-Warren-Dearborn, MI",1975,23.06166666666667
"Dothan, AL",1975,45.277499999999996
"Dover, DE",1975,31.652499999999993
"Dubuque, IA",1975,34.12583333333334
"Duluth, MN-WI",1975,26.67833333333333
"Durham-Chapel Hill, NC",1975,26.49083333333333
"East Stroudsburg, PA",1975,37.899166666666666
"Eau Claire, WI",1975,35.59333333333333
"El Centro, CA",1975,30.34583333333333
"Elizabethtown-Fort Knox, KY",1975,37.8575
"Elkhart-Goshen, IN",1975,33.12166666666667
"Elmira, NY",1975,39.17
"El Paso, TX",1975,39.9175
"Enid, OK",1975,52.31083333333333
"Erie, PA",1975,31.415000000000003
"Eugene, OR",1975,23.69666666666667
"Evansville, IN-KY",1975,34.842499999999994
"Fairbanks, AK",1975,42.72083333333334
"Fargo, ND-MN",1975,38.38333333333333
"Farmington, NM",1975,35.642500000000005
"Fayetteville, NC",1975,39.681666666666665
"Fayetteville-Springdale-Rogers, AR-MO",1975,35.384166666666665
"Flagstaff, AZ",1975,28.008333333333336
"Flint, MI",1975,26.069999999999997
"Florence, SC",1975,35.34
"Florence-Muscle Shoals, AL",1975,46.69333333333333
"Fond du Lac, WI",1975,26.874166666666664
"Fort Collins, CO",1975,20.966666666666665
"Fort Smith, AR-OK",1975,37.175
"Fort Wayne, IN",1975,34.8925
"Fresno, CA",1975,29.5
"Gadsden, AL",1975,38.025
"Gainesville, FL",1975,39.28916666666667
"Gainesville, GA",1975,27.58666666666667
"Gettysburg, PA",1975,40.91916666666666
"Glens Falls, NY",1975,39.84416666666666
"Goldsboro, NC",1975,35.574999999999996
"Grand Forks, ND-MN",1975,41.142500000000005
"Grand Island, NE",1975,38.78333333333333
"Grand Junction, CO",1975,27.17
"Grand Rapids-Wyoming, MI",1975,29.77333333333334
"Grants Pass, OR",1975,26.727499999999996
"Great Falls, MT",1975,30.01583333333333
"Greeley, CO",1975,24.515833333333337
"Green Bay, WI",1975,28.820833333333336
"Greensboro-High Point, NC",1975,31.051666666666673
"Greenville, NC",1975,32.88916666666667
"Greenville-Anderson-Mauldin, SC",1975,30.55083333333333
"Gulfport-Biloxi-Pascagoula, MS",1975,37.84166666666667
"Hagerstown-Martinsburg, MD-WV",1975,27.75583333333333
"Hammond, LA",1975,32.09833333333333
"Hanford-Corcoran, CA",1975,27.816666666666666
"Harrisburg-Carlisle, PA",1975,32.41166666666667
"Harrisonburg, VA",1975,30.730833333333337
"Hartford-West Hartford-East Hartford, CT",1975,27.748333333333335
"Hattiesburg, MS",1975,43.821666666666665
"Hickory-Lenoir-Morganton, NC",1975,44.11166666666667
"Hilton Head Island-Bluffton-Beaufort, SC",1975,28.061666666666664
"Hinesville, GA",1975,39.44916666666666
"Homosassa Springs, FL",1975,43.836666666666666
"Hot Springs, AR",1975,44.774166666666666
"Houma-Thibodaux, LA",1975,45.73
"Houston-The Woodlands-Sugar Land, TX",1975,34.544999999999995
"Huntington-Ashland, WV-KY-OH",1975,40.806666666666665
"Huntsville, AL",1975,36.17666666666667
"Idaho Falls, ID",1975,42.892500000000005
"Indianapolis-Carmel-Anderson, IN",1975,30.725000000000005
"Iowa City, IA",1975,30.859999999999996
"Ithaca, NY",1975,35.602500000000006
"Jackson, MI",1975,29.390833333333333
"Jackson, MS",1975,43.125
"Jackson, TN",1975,43.90916666666667
"Jacksonville, FL",1975,32.24583333333334
"Jacksonville, NC",1975,31.39333333333333
"Janesville-Beloit, WI",1975,29.606666666666666
"Jefferson City, MO",1975,35.30833333333333
"Johnson City, TN",1975,33.84583333333333
"Johnstown, PA",1975,50.33583333333333
"Jonesboro, AR",1975,42.7775
"Joplin, MO",1975,40.20166666666667
"Kahului-Wailuku-Lahaina, HI",1975,21.977500000000003
"Kalamazoo-Portage, MI",1975,26.344166666666666
"Kankakee, IL",1975,37.175000000000004
"Kansas City, MO-KS",1975,32.51166666666666
"Kennewick-Richland, WA",1975,31.854166666666668
"Killeen-Temple, TX",1975,39.83
"Kingsport-Bristol-Bristol, TN-VA",1975,33.59666666666667
"Kingston, NY",1975,25.044999999999998
"Knoxville, TN",1975,32.490833333333335
"Kokomo, IN",1975,32.571666666666665
"La Crosse-Onalaska, WI-MN",1975,41.62416666666667
"Lafayette, LA",1975,35.46083333333333
"Lafayette-West Lafayette, IN",1975,33.46333333333334
"Lake Charles, LA",1975,37.31916666666667
"Lake Havasu City-Kingman, AZ",1975,37.955000000000005
"Lakeland-Winter Haven, FL",1975,39.531666666666666
"Lancaster, PA",1975,31.485
"Lansing-East Lansing, MI",1975,29.25916666666667
"Laredo, TX",1975,39.1225
"Las Cruces, NM",1975,34.76
"Las Vegas-Henderson-Paradise, NV",1975,30.04666666666667
"Lawrence, KS",1975,26.941666666666663
"Lawton, OK",1975,42.07
"Lebanon, PA",1975,38.37166666666667
"Lewiston, ID-WA",1975,28.441666666666663
"Lewiston-Auburn, ME",1975,30.977500000000003
"Lexington-Fayette, KY",1975,34.49
"Lima, OH",1975,42.395833333333336
"Lincoln, NE",1975,30.49749999999999
"Little Rock-North Little Rock-Conway, AR",1975,36.1525
"Logan, UT-ID",1975,26.807500000000005
"Longview, TX",1975,42.83166666666667
"Longview, WA",1975,25.627499999999998
"Los Angeles-Long Beach-Anaheim, CA",1975,17.063333333333333
"Louisville/Jefferson County, KY-IN",1975,29.255
"Lubbock, TX",1975,41.43333333333334
"Lynchburg, VA",1975,34.26333333333333
"Macon, GA",1975,40.42666666666667
"Madera, CA",1975,29.793333333333337
"Madison, WI",1975,25.477500000000003
"Manchester-Nashua, NH",1975,23.785
"Manhattan, KS",1975,31.75916666666667
"Mankato-North Mankato, MN",1975,33.01333333333333
"Mansfield, OH",1975,39.515
"McAllen-Edinburg-Mission, TX",1975,46.8525
"Medford, OR",1975,21.91333333333333
"Memphis, TN-MS-AR",1975,33.284166666666664
"Merced, CA",1975,22.74416666666667
"Miami-Fort Lauderdale-West Palm Beach, FL",1975,33.740833333333335
"Michigan City-La Porte, IN",1975,20.839166666666667
"Midland, MI",1975,36.906666666666666
"Midland, TX",1975,46.431666666666665
"Milwaukee-Waukesha-West Allis, WI",1975,28.25916666666667
"Minneapolis-St. Paul-Bloomington, MN-WI",1975,25.417500000000004
"Missoula, MT",1975,23.745
"Mobile, AL",1975,35.56333333333333
"Modesto, CA",1975,20.6725
"Monroe, LA",1975,36.81
"Monroe, MI",1975,25.805833333333336
"Montgomery, AL",1975,40.1375
"Morgantown, WV",1975,77.24
"Morristown, TN",1975,21.739166666666662
"Mount Vernon-Anacortes, WA",1975,19.7575
"Muncie, IN",1975,35.1875
"Muskegon, MI",1975,19.499166666666664
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1975,34.55416666666667
"Napa, CA",1975,13.528333333333336
"Naples-Immokalee-Marco Island, FL",1975,24.265000000000004
"Nashville-Davidson--Murfreesboro--Franklin, TN",1975,30.549166666666668
"New Bern, NC",1975,30.285000000000007
"New Haven-Milford, CT",1975,26.0575
"New Orleans-Metairie, LA",1975,33.712500000000006
"New York-Newark-Jersey City, NY-NJ-PA",1975,19.952499999999997
"Niles-Benton Harbor, MI",1975,25.441666666666666
"North Port-Sarasota-Bradenton, FL",1975,29.418333333333333
"Norwich-New London, CT",1975,29.120833333333337
"Ocala, FL",1975,46.82916666666667
"Ocean City, NJ",1975,18.531666666666666
"Odessa, TX",1975,44.8775
"Ogden-Clearfield, UT",1975,27.360833333333332
"Oklahoma City, OK",1975,36.832499999999996
"Olympia-Tumwater, WA",1975,25.863333333333333
"Omaha-Council Bluffs, NE-IA",1975,29.547499999999996
"Orlando-Kissimmee-Sanford, FL",1975,32.06833333333334
"Oshkosh-Neenah, WI",1975,30.825833333333335
"Owensboro, KY",1975,36.461666666666666
"Oxnard-Thousand Oaks-Ventura, CA",1975,14.985
"Palm Bay-Melbourne-Titusville, FL",1975,36.3025
"Panama City, FL",1975,28.735000000000003
"Parkersburg-Vienna, WV",1975,34.60666666666666
"Pensacola-Ferry Pass-Brent, FL",1975,32.75166666666667
"Peoria, IL",1975,39.482499999999995
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1975,27.328333333333333
"Phoenix-Mesa-Scottsdale, AZ",1975,28.40833333333333
"Pine Bluff, AR",1975,48.40833333333334
"Pittsburgh, PA",1975,31.071666666666673
"Pittsfield, MA",1975,16.849999999999998
"Pocatello, ID",1975,41.785000000000004
"Portland-South Portland, ME",1975,26.8125
"Portland-Vancouver-Hillsboro, OR-WA",1975,20.342500000000005
"Port St. Lucie, FL",1975,43.69833333333332
"Prescott, AZ",1975,28.0775
"Providence-Warwick, RI-MA",1975,21.07916666666667
"Provo-Orem, UT",1975,25.06916666666667
"Pueblo, CO",1975,30.929999999999993
"Punta Gorda, FL",1975,37.48833333333333
"Racine, WI",1975,32.51583333333333
"Raleigh, NC",1975,25.84
"Rapid City, SD",1975,35.13249999999999
"Reading, PA",1975,38.24250000000001
"Redding, CA",1975,31.78333333333333
"Reno, NV",1975,27.6375
"Richmond, VA",1975,32.660833333333336
"Riverside-San Bernardino-Ontario, CA",1975,23.156666666666666
"Roanoke, VA",1975,32.244166666666665
"Rochester, MN",1975,29.937499999999996
"Rochester, NY",1975,35.22
"Rockford, IL",1975,37.321666666666665
"Rocky Mount, NC",1975,37.21583333333333
"Rome, GA",1975,35.42916666666667
"Sacramento--Roseville--Arden-Arcade, CA",1975,19.02
"Saginaw, MI",1975,33.98916666666667
"St. Cloud, MN",1975,28.140833333333337
"St. George, UT",1975,31.956666666666667
"St. Joseph, MO-KS",1975,41.32999999999999
"St. Louis, MO-IL",1975,30.79416666666667
"Salem, OR",1975,22.760833333333334
"Salinas, CA",1975,13.331666666666665
"Salisbury, MD-DE",1975,26.50583333333334
"Salt Lake City, UT",1975,23.706666666666667
"San Angelo, TX",1975,39.86083333333334
"San Antonio-New Braunfels, TX",1975,38.735
"San Diego-Carlsbad, CA",1975,17.34333333333333
"San Francisco-Oakland-Hayward, CA",1975,11.899166666666666
"San Jose-Sunnyvale-Santa Clara, CA",1975,9.204166666666667
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",1975,14.3425
"Santa Cruz-Watsonville, CA",1975,9.834999999999999
"Santa Fe, NM",1975,20.421666666666667
"Santa Maria-Santa Barbara, CA",1975,14.027500000000002
"Santa Rosa, CA",1975,12.365000000000002
"Savannah, GA",1975,31.41
"Scranton--Wilkes-Barre--Hazleton, PA",1975,29.857499999999998
"Seattle-Tacoma-Bellevue, WA",1975,14.9475
"Sebastian-Vero Beach, FL",1975,57.27166666666667
"Sebring, FL",1975,86.40833333333335
"Sheboygan, WI",1975,28.869166666666672
"Sherman-Denison, TX",1975,33.52583333333333
"Shreveport-Bossier City, LA",1975,42.83583333333333
"Sierra Vista-Douglas, AZ",1975,36.865
"Sioux City, IA-NE-SD",1975,39.61000000000001
"Sioux Falls, SD",1975,34.13916666666666
"South Bend-Mishawaka, IN-MI",1975,34.5525
"Spartanburg, SC",1975,36.5325
"Spokane-Spokane Valley, WA",1975,27.730833333333337
"Springfield, IL",1975,42.39333333333334
"Springfield, MA",1975,22.560833333333335
"Springfield, MO",1975,33.96416666666667
"Springfield, OH",1975,29.291666666666668
"State College, PA",1975,36.22083333333333
"Staunton-Waynesboro, VA",1975,32.38666666666666
"Stockton-Lodi, CA",1975,19.19416666666667
"Sumter, SC",1975,37.635000000000005
"Syracuse, NY",1975,38.54750000000001
"Tallahassee, FL",1975,34.009166666666665
"Tampa-St. Petersburg-Clearwater, FL",1975,31.557500000000005
"Terre Haute, IN",1975,65.48416666666665
"Texarkana, TX-AR",1975,42.899166666666666
"The Villages, FL",1975,21.7175
"Toledo, OH",1975,38.37416666666667
"Topeka, KS",1975,39.8825
"Trenton, NJ",1975,23.133333333333336
"Tucson, AZ",1975,29.03833333333333
"Tulsa, OK",1975,35.568333333333335
"Tuscaloosa, AL",1975,32.57
"Tyler, TX",1975,39.369166666666665
"Urban Honolulu, HI",1975,27.34
"Utica-Rome, NY",1975,38.04
"Valdosta, GA",1975,37.58833333333333
"Vallejo-Fairfield, CA",1975,17.1925
"Victoria, TX",1975,59.903333333333336
"Vineland-Bridgeton, NJ",1975,34.05083333333333
"Virginia Beach-Norfolk-Newport News, VA-NC",1975,31.728333333333335
"Visalia-Porterville, CA",1975,30.667499999999993
"Waco, TX",1975,44.18
"Walla Walla, WA",1975,26.787499999999998
"Warner Robins, GA",1975,38.83416666666667
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1975,25.172499999999996
"Waterloo-Cedar Falls, IA",1975,37.755
"Watertown-Fort Drum, NY",1975,36.5875
"Wausau, WI",1975,43.39166666666666
"Weirton-Steubenville, WV-OH",1975,40.759166666666665
"Wenatchee, WA",1975,24.0475
"Wheeling, WV-OH",1975,47.04916666666666
"Wichita, KS",1975,39.579166666666666
"Wichita Falls, TX",1975,41.280833333333334
"Williamsport, PA",1975,42.26500000000001
"Wilmington, NC",1975,27.14
"Winchester, VA-WV",1975,34.7275
"Winston-Salem, NC",1975,32.862500000000004
"Worcester, MA-CT",1975,18.420833333333334
"Yakima, WA",1975,25.8
"York-Hanover, PA",1975,32.8975
"Youngstown-Warren-Boardman, OH-PA",1975,35.11416666666667
"Yuba City, CA",1975,29.115
"Yuma, AZ",1975,42.84916666666666
"Abilene, TX",1976,50.24416666666667
"Akron, OH",1976,32.30000000000001
"Albany, GA",1976,42.78416666666666
"Albany, OR",1976,26.909166666666668
"Albany-Schenectady-Troy, NY",1976,33.23166666666666
"Albuquerque, NM",1976,30.545
"Alexandria, LA",1976,38.438333333333325
"Allentown-Bethlehem-Easton, PA-NJ",1976,32.22083333333334
"Altoona, PA",1976,42.235
"Amarillo, TX",1976,36.949999999999996
"Ames, IA",1976,37.03416666666667
"Anchorage, AK",1976,43.20083333333333
"Ann Arbor, MI",1976,22.77416666666667
"Anniston-Oxford-Jacksonville, AL",1976,43.845
"Appleton, WI",1976,33.324999999999996
"Asheville, NC",1976,27.385000000000005
"Athens-Clarke County, GA",1976,26.108333333333334
"Atlanta-Sandy Springs-Roswell, GA",1976,28.122500000000002
"Atlantic City-Hammonton, NJ",1976,24.19083333333333
"Auburn-Opelika, AL",1976,35.415
"Augusta-Richmond County, GA-SC",1976,38.47416666666666
"Austin-Round Rock, TX",1976,25.534166666666664
"Bakersfield, CA",1976,37.66
"Baltimore-Columbia-Towson, MD",1976,29.631666666666664
"Bangor, ME",1976,44.09833333333333
"Barnstable Town, MA",1976,18.6825
"Baton Rouge, LA",1976,35.01916666666666
"Battle Creek, MI",1976,33.575833333333335
"Bay City, MI",1976,36.35666666666666
"Beaumont-Port Arthur, TX",1976,44.36166666666666
"Beckley, WV",1976,56.592499999999994
"Bellingham, WA",1976,24.56833333333333
"Bend-Redmond, OR",1976,24.694166666666664
"Billings, MT",1976,35.50083333333333
"Binghamton, NY",1976,43.5975
"Birmingham-Hoover, AL",1976,36.43666666666667
"Bismarck, ND",1976,45.08333333333332
"Blacksburg-Christiansburg-Radford, VA",1976,31.1525
"Bloomington, IL",1976,38.9725
"Bloomington, IN",1976,33.8275
"Bloomsburg-Berwick, PA",1976,40.401666666666664
"Boise City, ID",1976,32.61666666666667
"Boston-Cambridge-Newton, MA-NH",1976,15.513333333333335
"Boulder, CO",1976,17.291666666666668
"Bowling Green, KY",1976,36.973333333333336
"Bremerton-Silverdale, WA",1976,26.400000000000002
"Bridgeport-Stamford-Norwalk, CT",1976,22.809166666666666
"Brownsville-Harlingen, TX",1976,48.16666666666668
"Brunswick, GA",1976,30.563333333333333
"Buffalo-Cheektowaga-Niagara Falls, NY",1976,38.99333333333333
"Burlington, NC",1976,27.581666666666667
"Burlington-South Burlington, VT",1976,25.349999999999994
"California-Lexington Park, MD",1976,28.479166666666668
"Canton-Massillon, OH",1976,34.655833333333334
"Cape Coral-Fort Myers, FL",1976,37.943333333333335
"Cape Girardeau, MO-IL",1976,44.431666666666665
"Carbondale-Marion, IL",1976,47.637499999999996
"Carson City, NV",1976,31.190833333333334
"Casper, WY",1976,46.98499999999999
"Cedar Rapids, IA",1976,34.821666666666665
"Chambersburg-Waynesboro, PA",1976,44.32166666666666
"Champaign-Urbana, IL",1976,38.92583333333333
"Charleston, WV",1976,44.96583333333334
"Charleston-North Charleston, SC",1976,25.38166666666667
"Charlotte-Concord-Gastonia, NC-SC",1976,28.2775
"Charlottesville, VA",1976,26.152500000000003
"Chattanooga, TN-GA",1976,36.09583333333333
"Cheyenne, WY",1976,34.05583333333333
"Chicago-Naperville-Elgin, IL-IN-WI",1976,26.2375
"Chico, CA",1976,29.226666666666663
"Cincinnati, OH-KY-IN",1976,31.771666666666665
"Clarksville, TN-KY",1976,46.55916666666666
"Cleveland, TN",1976,42.97333333333333
"Cleveland-Elyria, OH",1976,32.666666666666664
"Coeur d'Alene, ID",1976,30.2925
"College Station-Bryan, TX",1976,45.785833333333336
"Colorado Springs, CO",1976,25.32166666666667
"Columbia, MO",1976,39.09583333333333
"Columbia, SC",1976,34.902499999999996
"Columbus, GA-AL",1976,35.02
"Columbus, IN",1976,33.67083333333333
"Columbus, OH",1976,31.01
"Corpus Christi, TX",1976,40.094166666666666
"Corvallis, OR",1976,26.968333333333334
"Crestview-Fort Walton Beach-Destin, FL",1976,30.909166666666668
"Cumberland, MD-WV",1976,54.9775
"Dallas-Fort Worth-Arlington, TX",1976,33.92833333333333
"Dalton, GA",1976,33.9175
"Danville, IL",1976,59.48083333333333
"Daphne-Fairhope-Foley, AL",1976,31.2
"Davenport-Moline-Rock Island, IA-IL",1976,42.7525
"Dayton, OH",1976,33.98166666666666
"Decatur, AL",1976,42.604166666666664
"Decatur, IL",1976,50.04
"Deltona-Daytona Beach-Ormond Beach, FL",1976,38.51416666666667
"Denver-Aurora-Lakewood, CO",1976,20.814166666666665
"Des Moines-West Des Moines, IA",1976,36.44416666666667
"Detroit-Warren-Dearborn, MI",1976,23.718333333333334
"Dothan, AL",1976,46.709166666666675
"Dover, DE",1976,33.46333333333333
"Dubuque, IA",1976,39.806666666666665
"Duluth, MN-WI",1976,29.958333333333332
"Durham-Chapel Hill, NC",1976,27.639999999999997
"East Stroudsburg, PA",1976,38.145833333333336
"Eau Claire, WI",1976,33.711666666666666
"El Centro, CA",1976,34.22666666666667
"Elizabethtown-Fort Knox, KY",1976,38.605
"Elkhart-Goshen, IN",1976,32.836666666666666
"Elmira, NY",1976,42.935
"El Paso, TX",1976,44.29583333333333
"Enid, OK",1976,53.98250000000001
"Erie, PA",1976,34.11333333333334
"Eugene, OR",1976,27.478333333333335
"Evansville, IN-KY",1976,37.99666666666666
"Fairbanks, AK",1976,46.298333333333325
"Fargo, ND-MN",1976,43.78083333333334
"Farmington, NM",1976,37.85583333333334
"Fayetteville, NC",1976,39.28083333333333
"Fayetteville-Springdale-Rogers, AR-MO",1976,36.00833333333333
"Flagstaff, AZ",1976,27.606666666666666
"Flint, MI",1976,27.840833333333336
"Florence, SC",1976,38.31083333333333
"Florence-Muscle Shoals, AL",1976,46.044999999999995
"Fond du Lac, WI",1976,30.04416666666666
"Fort Collins, CO",1976,22.475000000000005
"Fort Smith, AR-OK",1976,40.0625
"Fort Wayne, IN",1976,37.07
"Fresno, CA",1976,33.458333333333336
"Gadsden, AL",1976,40.28666666666666
"Gainesville, FL",1976,40.81333333333333
"Gainesville, GA",1976,26.809166666666666
"Gettysburg, PA",1976,41.11333333333334
"Glens Falls, NY",1976,38.45083333333334
"Goldsboro, NC",1976,37.302499999999995
"Grand Forks, ND-MN",1976,46.64666666666667
"Grand Island, NE",1976,42.6975
"Grand Junction, CO",1976,30.01
"Grand Rapids-Wyoming, MI",1976,27.93583333333333
"Grants Pass, OR",1976,29.283333333333335
"Great Falls, MT",1976,34.69083333333334
"Greeley, CO",1976,26.876666666666665
"Green Bay, WI",1976,31.94583333333333
"Greensboro-High Point, NC",1976,32.66083333333333
"Greenville, NC",1976,35.475
"Greenville-Anderson-Mauldin, SC",1976,31.513333333333332
"Gulfport-Biloxi-Pascagoula, MS",1976,37.31916666666667
"Hagerstown-Martinsburg, MD-WV",1976,31.35833333333333
"Hammond, LA",1976,34.494166666666665
"Hanford-Corcoran, CA",1976,33.074999999999996
"Harrisburg-Carlisle, PA",1976,34.3225
"Harrisonburg, VA",1976,32.777499999999996
"Hartford-West Hartford-East Hartford, CT",1976,29.65916666666666
"Hattiesburg, MS",1976,43.9
"Hickory-Lenoir-Morganton, NC",1976,39.960833333333326
"Hilton Head Island-Bluffton-Beaufort, SC",1976,25.804166666666664
"Hinesville, GA",1976,39.737500000000004
"Homosassa Springs, FL",1976,47.25749999999999
"Hot Springs, AR",1976,49.06666666666666
"Houma-Thibodaux, LA",1976,46.63666666666666
"Houston-The Woodlands-Sugar Land, TX",1976,38.979166666666664
"Huntington-Ashland, WV-KY-OH",1976,44.915
"Huntsville, AL",1976,40.225833333333334
"Idaho Falls, ID",1976,46.85833333333333
"Indianapolis-Carmel-Anderson, IN",1976,32.389166666666675
"Iowa City, IA",1976,34.11666666666667
"Ithaca, NY",1976,35.97916666666667
"Jackson, MI",1976,29.109166666666667
"Jackson, MS",1976,44.13833333333332
"Jackson, TN",1976,46.29749999999999
"Jacksonville, FL",1976,33.11083333333334
"Jacksonville, NC",1976,32.361666666666665
"Janesville-Beloit, WI",1976,31.826666666666664
"Jefferson City, MO",1976,38.401666666666664
"Johnson City, TN",1976,35.1525
"Johnstown, PA",1976,50.98833333333332
"Jonesboro, AR",1976,46.815
"Joplin, MO",1976,39.10083333333333
"Kahului-Wailuku-Lahaina, HI",1976,25.525833333333328
"Kalamazoo-Portage, MI",1976,28.508333333333336
"Kankakee, IL",1976,38.259166666666665
"Kansas City, MO-KS",1976,33.73666666666667
"Kennewick-Richland, WA",1976,35.6575
"Killeen-Temple, TX",1976,43.24333333333333
"Kingsport-Bristol-Bristol, TN-VA",1976,35.16416666666667
"Kingston, NY",1976,25.730000000000004
"Knoxville, TN",1976,36.5225
"Kokomo, IN",1976,36.384166666666665
"La Crosse-Onalaska, WI-MN",1976,41.542500000000004
"Lafayette, LA",1976,40.955000000000005
"Lafayette-West Lafayette, IN",1976,35.468333333333334
"Lake Charles, LA",1976,43.42333333333334
"Lake Havasu City-Kingman, AZ",1976,40.235
"Lakeland-Winter Haven, FL",1976,40.14333333333334
"Lancaster, PA",1976,33.63333333333333
"Lansing-East Lansing, MI",1976,30.0275
"Laredo, TX",1976,40.08583333333333
"Las Cruces, NM",1976,38.38583333333333
"Las Vegas-Henderson-Paradise, NV",1976,32.6675
"Lawrence, KS",1976,29.397499999999997
"Lawton, OK",1976,43.46
"Lebanon, PA",1976,39.432500000000005
"Lewiston, ID-WA",1976,31.405833333333334
"Lewiston-Auburn, ME",1976,32.6025
"Lexington-Fayette, KY",1976,35.67416666666667
"Lima, OH",1976,42.473333333333336
"Lincoln, NE",1976,33.90416666666666
"Little Rock-North Little Rock-Conway, AR",1976,38.7875
"Logan, UT-ID",1976,30.277499999999993
"Longview, TX",1976,44.412499999999994
"Longview, WA",1976,30.68583333333333
"Los Angeles-Long Beach-Anaheim, CA",1976,20.223333333333333
